claim_id,customer_id,claim_date,amount,status,details,snapshot_date
CLM8799,CUST454,2025-06-03,5142.7,Approved,"{""damage_type"": ""Theft"", ""description"": ""Avoid chair ground war with our."", ""location"": {""lat"": 50.667883, ""lon"": 14.827734}}",2024-03-01
CLM8800,CUST4922,2025-06-03,6330.1,Pending,"{""damage_type"": ""Fire"", ""description"": ""Tough glass exactly authority country upon maintain."", ""location"": {""lat"": 49.342299, ""lon"": 12.217564}}",2024-03-01
CLM8801,CUST4719,2025-06-03,7285.11,Pending,"{""damage_type"": ""Flood"", ""description"": ""Special she mother stop me."", ""location"": {""lat"": 48.695753, ""lon"": 18.89116}}",2024-03-01
CLM8802,CUST3558,2025-06-03,2692.25,Approved,"{""damage_type"": ""Collision"", ""description"": ""Understand per wait participant computer list."", ""location"": {""lat"": 50.726559, ""lon"": 12.858631}}",2024-03-01
CLM8803,CUST400,2025-06-03,1477.33,Approved,"{""damage_type"": ""Theft"", ""description"": ""Firm argue time talk."", ""location"": {""lat"": 49.836853, ""lon"": 14.504839}}",2024-03-01
CLM8804,CUST762,2025-06-03,9512.41,Pending,"{""damage_type"": ""Collision"", ""description"": ""Perform matter this civil partner bring vote."", ""location"": {""lat"": 50.887513, ""lon"": 13.641997}}",2024-03-01
CLM8805,CUST4957,2025-06-03,5310.67,Approved,"{""damage_type"": ""Fire"", ""description"": ""Today couple west race including."", ""location"": {""lat"": 49.432228, ""lon"": 15.391193}}",2024-03-01
CLM8806,CUST2696,2025-06-03,9477.22,Pending,"{""damage_type"": ""Flood"", ""description"": ""Even clearly time seek trade."", ""location"": {""lat"": 50.057265, ""lon"": 18.496516}}",2024-03-01
CLM8807,CUST2487,2025-06-03,2579.52,Pending,"{""damage_type"": ""Fire"", ""description"": ""Sing century enough."", ""location"": {""lat"": 50.399232, ""lon"": 18.262137}}",2024-03-01
CLM8808,CUST358,2025-06-03,7077.13,Approved,"{""damage_type"": ""Collision"", ""description"": ""Along far his."", ""location"": {""lat"": 50.779841, ""lon"": 13.035324}}",2024-03-01
CLM8809,CUST3141,2025-06-03,1186.43,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Sometimes name analysis billion."", ""location"": {""lat"": 50.859384, ""lon"": 15.761498}}",2024-03-01
CLM8810,CUST1566,2025-06-03,9743.69,Pending,"{""damage_type"": ""Fire"", ""description"": ""Against cut unit contain manager out."", ""location"": {""lat"": 49.333824, ""lon"": 16.209878}}",2024-03-01
CLM8811,CUST4099,2025-06-03,1986.44,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Until special plant at environmental."", ""location"": {""lat"": 50.226944, ""lon"": 15.785416}}",2024-03-01
CLM8812,CUST1967,2025-06-03,6759.35,Approved,"{""damage_type"": ""Collision"", ""description"": ""Wife source brother study check window."", ""location"": {""lat"": 50.726944, ""lon"": 15.46584}}",2024-03-01
CLM8813,CUST1510,2025-06-03,1222.28,Pending,"{""damage_type"": ""Theft"", ""description"": ""Firm management somebody name discuss miss."", ""location"": {""lat"": 48.98136, ""lon"": 17.430436}}",2024-03-01
CLM8814,CUST2430,2025-06-03,5419.98,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Probably allow generation trip dream."", ""location"": {""lat"": 48.844223, ""lon"": 18.904037}}",2024-03-01
CLM8815,CUST2654,2025-06-03,1996.52,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Along kitchen among page development."", ""location"": {""lat"": 50.92547, ""lon"": 18.007721}}",2024-03-01
CLM8816,CUST2655,2025-06-03,6890.76,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Clear employee from benefit name."", ""location"": {""lat"": 49.182561, ""lon"": 16.261781}}",2024-03-01
CLM8817,CUST3592,2025-06-03,7736.06,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Room hard beat game."", ""location"": {""lat"": 49.877904, ""lon"": 18.260578}}",2024-03-01
CLM8818,CUST861,2025-06-03,7495.81,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Do image red whose senior time teacher rate."", ""location"": {""lat"": 50.958489, ""lon"": 16.268513}}",2024-03-01
CLM8819,CUST521,2025-06-03,7192.43,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Plan network whole may believe keep."", ""location"": {""lat"": 50.401173, ""lon"": 18.332282}}",2024-03-01
CLM8820,CUST344,2025-06-03,2289.61,Pending,"{""damage_type"": ""Flood"", ""description"": ""Dinner even Mrs drug course."", ""location"": {""lat"": 49.030539, ""lon"": 14.442196}}",2024-03-01
CLM8821,CUST4653,2025-06-03,2038.42,Approved,"{""damage_type"": ""Collision"", ""description"": ""Meet child program today fly perhaps number."", ""location"": {""lat"": 49.119946, ""lon"": 18.405157}}",2024-03-01
CLM8822,CUST391,2025-06-03,8412.38,Approved,"{""damage_type"": ""Fire"", ""description"": ""Central year best let lose environment."", ""location"": {""lat"": 48.673024, ""lon"": 17.880674}}",2024-03-01
CLM8823,CUST1186,2025-06-03,7489.63,Pending,"{""damage_type"": ""Fire"", ""description"": ""House family more machine stay."", ""location"": {""lat"": 49.352284, ""lon"": 15.902137}}",2024-03-01
CLM8824,CUST2879,2025-06-03,3442.69,Approved,"{""damage_type"": ""Theft"", ""description"": ""Result produce computer person new."", ""location"": {""lat"": 49.928531, ""lon"": 12.558326}}",2024-03-01
CLM8825,CUST4558,2025-06-03,5925.65,Approved,"{""damage_type"": ""Flood"", ""description"": ""Ground wait firm response him box soldier."", ""location"": {""lat"": 50.655498, ""lon"": 17.359156}}",2024-03-01
CLM8826,CUST4603,2025-06-03,3073.77,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Reflect process with main."", ""location"": {""lat"": 49.973713, ""lon"": 15.527325}}",2024-03-01
CLM8827,CUST3288,2025-06-03,7990.48,Rejected,"{""damage_type"": ""Flood"", ""description"": ""At clear something born enter this."", ""location"": {""lat"": 49.118123, ""lon"": 15.133339}}",2024-03-01
CLM8828,CUST690,2025-06-03,3267.26,Approved,"{""damage_type"": ""Theft"", ""description"": ""Fund sister boy situation today cold provide sell."", ""location"": {""lat"": 49.50861, ""lon"": 13.577344}}",2024-03-01
CLM8829,CUST3703,2025-06-03,9850.49,Approved,"{""damage_type"": ""Flood"", ""description"": ""Simply camera through situation adult street subject."", ""location"": {""lat"": 49.668754, ""lon"": 18.913594}}",2024-03-01
CLM8830,CUST464,2025-06-03,3366.7,Approved,"{""damage_type"": ""Flood"", ""description"": ""Cell throw quite stage simple specific big."", ""location"": {""lat"": 50.441918, ""lon"": 13.489573}}",2024-03-01
CLM8831,CUST3280,2025-06-03,4222.59,Pending,"{""damage_type"": ""Fire"", ""description"": ""Effect report however rate operation their thousand part."", ""location"": {""lat"": 49.740974, ""lon"": 12.620421}}",2024-03-01
CLM8832,CUST2452,2025-06-03,2787.76,Approved,"{""damage_type"": ""Collision"", ""description"": ""Yourself as travel claim left still whose."", ""location"": {""lat"": 50.384161, ""lon"": 18.14497}}",2024-03-01
CLM8833,CUST2807,2025-06-03,2575.82,Pending,"{""damage_type"": ""Flood"", ""description"": ""Crime picture end including significant arm."", ""location"": {""lat"": 50.378898, ""lon"": 17.472735}}",2024-03-01
CLM8834,CUST4610,2025-06-03,7610.09,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Matter minute professor part card these rock."", ""location"": {""lat"": 50.54098, ""lon"": 13.369414}}",2024-03-01
CLM8835,CUST478,2025-06-03,7536.6,Approved,"{""damage_type"": ""Flood"", ""description"": ""Hand base close."", ""location"": {""lat"": 50.478119, ""lon"": 14.043063}}",2024-03-01
CLM8836,CUST4075,2025-06-03,6759.42,Pending,"{""damage_type"": ""Collision"", ""description"": ""Exist them show radio church tax."", ""location"": {""lat"": 48.869723, ""lon"": 12.698137}}",2024-03-01
CLM8837,CUST3790,2025-06-03,8626.36,Approved,"{""damage_type"": ""Theft"", ""description"": ""Own allow attention early fine public consumer seem."", ""location"": {""lat"": 48.600863, ""lon"": 18.208462}}",2024-03-01
CLM8838,CUST2862,2025-06-03,5423.14,Approved,"{""damage_type"": ""Theft"", ""description"": ""Several bill boy because language alone reach."", ""location"": {""lat"": 50.312249, ""lon"": 16.271528}}",2024-03-01
CLM8839,CUST4645,2025-06-03,8766.17,Pending,"{""damage_type"": ""Fire"", ""description"": ""Major memory artist argue."", ""location"": {""lat"": 48.588197, ""lon"": 14.724115}}",2024-03-01
CLM8840,CUST1513,2025-06-03,5547.82,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Hear receive plan animal else project during."", ""location"": {""lat"": 49.714434, ""lon"": 18.226293}}",2024-03-01
CLM8841,CUST4472,2025-06-03,5382.61,Approved,"{""damage_type"": ""Flood"", ""description"": ""Think office idea market back use."", ""location"": {""lat"": 50.066223, ""lon"": 16.251652}}",2024-03-01
CLM8842,CUST1949,2025-06-03,5153.61,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Not difference bed prepare institution dark me."", ""location"": {""lat"": 50.163668, ""lon"": 13.857994}}",2024-03-01
CLM8843,CUST3967,2025-06-03,2535.03,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Support including suffer movie social decade."", ""location"": {""lat"": 50.520693, ""lon"": 17.366608}}",2024-03-01
CLM8844,CUST1723,2025-06-03,5242.16,Approved,"{""damage_type"": ""Flood"", ""description"": ""Leg itself establish animal analysis."", ""location"": {""lat"": 50.403002, ""lon"": 13.389476}}",2024-03-01
CLM8845,CUST1312,2025-06-03,1240.38,Pending,"{""damage_type"": ""Collision"", ""description"": ""Forget treatment government service poor consumer will write."", ""location"": {""lat"": 50.515503, ""lon"": 13.369784}}",2024-03-01
CLM8846,CUST3470,2025-06-03,5856.36,Pending,"{""damage_type"": ""Theft"", ""description"": ""Real floor method effect research."", ""location"": {""lat"": 49.892273, ""lon"": 12.725324}}",2024-03-01
CLM8847,CUST1093,2025-06-03,5335.9,Pending,"{""damage_type"": ""Theft"", ""description"": ""Political design describe suffer discover ability him."", ""location"": {""lat"": 50.8334, ""lon"": 17.421354}}",2024-03-01
CLM8848,CUST3853,2025-06-03,2185.38,Pending,"{""damage_type"": ""Flood"", ""description"": ""Find attorney call line."", ""location"": {""lat"": 48.766207, ""lon"": 18.261455}}",2024-03-01
CLM8849,CUST2980,2025-06-03,8726.4,Approved,"{""damage_type"": ""Fire"", ""description"": ""Somebody mention within my time phone PM improve."", ""location"": {""lat"": 49.507076, ""lon"": 17.013045}}",2024-03-01
CLM8850,CUST3583,2025-06-03,9452.15,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Individual amount begin morning size result."", ""location"": {""lat"": 49.179612, ""lon"": 16.375585}}",2024-03-01
CLM8851,CUST4185,2025-06-03,4531.96,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Action party Mr several popular."", ""location"": {""lat"": 49.336663, ""lon"": 18.510456}}",2024-03-01
CLM8852,CUST4940,2025-06-03,8523.9,Pending,"{""damage_type"": ""Fire"", ""description"": ""Television over blue learn heavy station."", ""location"": {""lat"": 49.243459, ""lon"": 16.20671}}",2024-03-01
CLM8853,CUST155,2025-06-03,1678.99,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Concern to lot something."", ""location"": {""lat"": 49.354456, ""lon"": 17.764267}}",2024-03-01
CLM8854,CUST3721,2025-06-03,8127.46,Pending,"{""damage_type"": ""Fire"", ""description"": ""Nation miss I site."", ""location"": {""lat"": 50.048588, ""lon"": 15.391692}}",2024-03-01
CLM8855,CUST4916,2025-06-03,1532.83,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Only first available nor hour performance idea small."", ""location"": {""lat"": 49.37287, ""lon"": 12.236471}}",2024-03-01
CLM8856,CUST3810,2025-06-03,1277.72,Pending,"{""damage_type"": ""Theft"", ""description"": ""Deep both until difference point day."", ""location"": {""lat"": 50.084737, ""lon"": 16.450467}}",2024-03-01
CLM8857,CUST2852,2025-06-03,2589.28,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Well a single save center camera town."", ""location"": {""lat"": 49.323622, ""lon"": 14.228379}}",2024-03-01
CLM8858,CUST2334,2025-06-03,2128.41,Approved,"{""damage_type"": ""Collision"", ""description"": ""Marriage see bit feel morning."", ""location"": {""lat"": 50.511907, ""lon"": 15.141232}}",2024-03-01
CLM8859,CUST3378,2025-06-03,4941.55,Pending,"{""damage_type"": ""Flood"", ""description"": ""Know Mr else front care."", ""location"": {""lat"": 48.812607, ""lon"": 13.516718}}",2024-03-01
CLM8860,CUST4557,2025-06-03,3567.39,Approved,"{""damage_type"": ""Collision"", ""description"": ""His face let feeling carry prepare shoulder act."", ""location"": {""lat"": 49.856056, ""lon"": 12.105738}}",2024-03-01
CLM8861,CUST4296,2025-06-03,1672.82,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Region law full season range however though."", ""location"": {""lat"": 50.217672, ""lon"": 17.431438}}",2024-03-01
CLM8862,CUST3817,2025-06-03,1583.56,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Although dream them manager five sing program long."", ""location"": {""lat"": 50.397574, ""lon"": 14.731092}}",2024-03-01
CLM8863,CUST2157,2025-06-03,9751.41,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Avoid star nation western change operation table."", ""location"": {""lat"": 49.292613, ""lon"": 12.919575}}",2024-03-01
CLM8864,CUST103,2025-06-03,2229.12,Approved,"{""damage_type"": ""Collision"", ""description"": ""Reason event heavy example."", ""location"": {""lat"": 50.598718, ""lon"": 13.635853}}",2024-03-01
CLM8865,CUST1894,2025-06-03,1635.21,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Expect drive however age school local seat coach."", ""location"": {""lat"": 49.013221, ""lon"": 15.451212}}",2024-03-01
CLM8866,CUST3633,2025-06-03,2718.01,Approved,"{""damage_type"": ""Theft"", ""description"": ""She it particularly use interview."", ""location"": {""lat"": 49.31196, ""lon"": 13.245832}}",2024-03-01
CLM8867,CUST2095,2025-06-03,8822.9,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Every watch market even spring Republican yes."", ""location"": {""lat"": 49.610332, ""lon"": 17.645135}}",2024-03-01
CLM8868,CUST2769,2025-06-03,4892.66,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Green add along recently health."", ""location"": {""lat"": 50.289286, ""lon"": 16.719046}}",2024-03-01
CLM8869,CUST4646,2025-06-03,8146.58,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Church several easy tend care whom tell."", ""location"": {""lat"": 48.907188, ""lon"": 16.910805}}",2024-03-01
CLM8870,CUST3677,2025-06-03,8827.8,Approved,"{""damage_type"": ""Theft"", ""description"": ""Hotel growth line couple southern draw force."", ""location"": {""lat"": 48.922863, ""lon"": 13.426863}}",2024-03-01
CLM8871,CUST1295,2025-06-03,8868.05,Approved,"{""damage_type"": ""Fire"", ""description"": ""Three middle watch."", ""location"": {""lat"": 50.444794, ""lon"": 15.126369}}",2024-03-01
CLM8872,CUST3066,2025-06-03,9607.03,Approved,"{""damage_type"": ""Flood"", ""description"": ""Under practice expect western."", ""location"": {""lat"": 50.974418, ""lon"": 14.645596}}",2024-03-01
CLM8873,CUST3380,2025-06-03,4636.18,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Name ten parent."", ""location"": {""lat"": 49.1539, ""lon"": 13.621434}}",2024-03-01
CLM8874,CUST3538,2025-06-03,6712.9,Pending,"{""damage_type"": ""Collision"", ""description"": ""Actually contain boy machine everything."", ""location"": {""lat"": 48.68829, ""lon"": 17.674433}}",2024-03-01
CLM8875,CUST2910,2025-06-03,6985.94,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Music what first four crime take ready."", ""location"": {""lat"": 48.809897, ""lon"": 16.442567}}",2024-03-01
CLM8876,CUST223,2025-06-03,4087.12,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Dream letter meet chance."", ""location"": {""lat"": 49.083494, ""lon"": 17.747987}}",2024-03-01
CLM8877,CUST1114,2025-06-03,1566.88,Pending,"{""damage_type"": ""Collision"", ""description"": ""Threat go suddenly cultural situation hit."", ""location"": {""lat"": 50.557686, ""lon"": 15.567747}}",2024-03-01
CLM8878,CUST3435,2025-06-03,3113.81,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Light forget music."", ""location"": {""lat"": 50.702357, ""lon"": 17.083952}}",2024-03-01
CLM8879,CUST2590,2025-06-03,9618.8,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Station seem Mrs upon."", ""location"": {""lat"": 50.357374, ""lon"": 18.195902}}",2024-03-01
CLM8880,CUST275,2025-06-03,3803.56,Pending,"{""damage_type"": ""Collision"", ""description"": ""Staff another impact and movement."", ""location"": {""lat"": 48.767116, ""lon"": 17.673533}}",2024-03-01
CLM8881,CUST4673,2025-06-03,4615.97,Approved,"{""damage_type"": ""Flood"", ""description"": ""Low kind glass have."", ""location"": {""lat"": 50.197329, ""lon"": 15.866848}}",2024-03-01
CLM8882,CUST3101,2025-06-03,8218.88,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Wear seven fill."", ""location"": {""lat"": 50.601115, ""lon"": 15.17277}}",2024-03-01
CLM8883,CUST1730,2025-06-03,9968.56,Approved,"{""damage_type"": ""Fire"", ""description"": ""Market form TV process born month stand."", ""location"": {""lat"": 49.992236, ""lon"": 14.061292}}",2024-03-01
CLM8884,CUST2854,2025-06-03,2625.89,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Then century house trial board debate."", ""location"": {""lat"": 50.987881, ""lon"": 13.436052}}",2024-03-01
